discharge
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
2013	05	14	00	3.87	5.476	0.429	0.202	0.09	0.106
2013	05	14	01	3.973	5.697	0.424	0.204	0.093	0.108
2013	05	14	02	3.866	5.697	0.425	0.206	0.095	0.107
2013	05	14	03	3.749	5.697	0.43	0.208	0.097	0.107
2013	05	14	04	3.634	5.925	0.435	0.21	0.097	0.106
2013	05	14	05	3.608	6.001	0.44	0.212	0.092	0.108
2013	05	14	06	3.638	6.001	0.444	0.214	0.092	0.109
2013	05	14	07	3.677	6.001	0.449	0.216	0.094	0.111
2013	05	14	08	3.681	6.001	0.454	0.218	0.096	0.108
2013	05	14	09	3.551	6.001	0.459	0.22	0.098	0.103
2013	05	14	10	3.427	6.001	0.464	0.222	0.1	0.104
2013	05	14	11	3.361	6.001	0.469	0.224	0.102	0.1
2013	05	14	12	3.468	6.001	0.474	0.226	0.104	0.102
2013	05	14	13	3.38	5.925	0.479	0.228	0.106	0.116
2013	05	14	14	3.302	5.697	0.484	0.23	0.107	0.137
2013	05	14	15	3.345	5.697	0.49	0.232	0.103	0.15
2013	05	14	16	3.421	5.697	0.527	0.234	0.106	0.162
2013	05	14	17	3.496	5.925	0.629	0.25	0.124	0.268
2013	05	14	18	3.613	6.397	0.916	0.272	0.178	0.425
2013	05	14	19	3.749	6.725	0.829	0.246	0.186	0.463
2013	05	14	20	3.825	6.977	0.694	0.282	0.195	0.335
2013	05	14	21	3.886	7.324	0.624	0.345	0.323	0.284
2013	05	14	22	3.946	7.865	0.578	0.37	0.56	0.239
2013	05	14	23	4.005	8.049	0.552	0.391	0.763	0.207
2013	05	15	00	3.978	8.334	0.537	0.395	0.58	0.189
2013	05	15	01	3.897	8.527	0.522	0.372	0.417	0.181
2013	05	15	02	3.817	8.334	0.506	0.35	0.348	0.172
2013	05	15	03	3.977	7.865	0.494	0.33	0.291	0.163
2013	05	15	04	3.92	7.681	0.506	0.31	0.252	0.16
2013	05	15	05	3.842	7.413	0.524	0.294	0.227	0.16
2013	05	15	06	3.793	7.324	0.543	0.303	0.21	0.159
2013	05	15	07	3.857	7.151	0.611	0.319	0.204	0.191
2013	05	15	08	3.932	6.977	0.844	0.335	0.215	0.26
2013	05	15	09	4.01	6.977	0.844	0.355	0.234	0.522
2013	05	15	10	4.213	7.151	1.043	0.382	0.239	2.029
2013	05	15	11	4.484	7.237	1.604	0.46	0.566	1.702
2013	05	15	12	5.015	7.502	3.107	1.453	1.78	1.85
2013	05	15	13	6.693	10.254	4.536	1.854	0.557	3.7
2013	05	15	14	7.635	17.513	3.629	1.649	0.333	3.543
2013	05	15	15	7.958	30.823	2.553	2.527	0.072	2.307
2013	05	15	16	9.385	32.779	2.616	2.432	0.032	2.274
2013	05	15	17	11.204	28.351	3.404	1.935	0.153	2.547
2013	05	15	18	11.915	26.698	3.578	1.742	0.246	2.859
2013	05	15	19	12.781	24.158	3.371	1.667	0.312	2.663
2013	05	15	20	14.061	24.937	3.144	1.605	0.485	2.194
2013	05	15	21	15.104	26.492	2.98	1.544	0.539	2.178
2013	05	15	22	15.38	25.697	3.103	1.456	0.513	2.207
2013	05	15	23	15.363	26.095	3.325	1.34	0.449	2.199
2013	05	16	00	15.06	25.697	3.888	1.224	0.398	2.216
2013	05	16	01	14.973	25.697	3.753	1.138	0.369	2.193
2013	05	16	02	14.903	25.307	3.767	1.086	0.349	2.169
2013	05	16	03	14.551	24.918	3.736	1.054	0.333	2.186
2013	05	16	04	14.344	25.113	3.586	1.1	0.334	2.208
2013	05	16	05	14.195	25.697	3.612	1.169	0.32	2.301
2013	05	16	06	14.064	25.697	3.487	1.211	0.303	2.285
2013	05	16	07	13.664	25.307	3.446	1.149	0.292	2.138
2013	05	16	08	13.356	24.536	3.44	1.085	0.282	2.079
2013	05	16	09	13.027	23.967	3.325	1.031	0.346	1.954
2013	05	16	10	12.693	23.405	3.395	0.996	0.375	1.977
2013	05	16	11	12.441	22.855	3.276	0.962	0.364	1.874
2013	05	16	12	12.176	22.312	3.077	0.918	0.37	1.764
2013	05	16	13	11.85	21.953	2.982	0.896	0.343	1.662
2013	05	16	14	11.502	21.953	2.869	0.91	0.315	1.506
2013	05	16	15	11.469	21.249	2.74	0.861	0.3	1.41
2013	05	16	16	11.197	20.904	2.712	0.836	0.311	1.287
2013	05	16	17	10.916	20.39	2.642	0.814	0.294	1.233
2013	05	16	18	10.777	19.884	2.535	0.792	0.281	1.171
2013	05	16	19	10.521	19.224	2.568	0.774	0.285	1.063
2013	05	16	20	10.399	19.224	2.546	0.763	0.274	1.031
2013	05	16	21	10.185	18.901	2.418	0.752	0.263	1.028
2013	05	16	22	9.984	18.578	2.365	0.741	0.267	1.028
2013	05	16	23	9.733	18.42	2.301	0.73	0.266	1.018
2013	05	17	00	9.7	17.945	2.238	0.72	0.251	0.992
2013	05	17	01	9.41	17.945	2.152	0.709	0.253	0.977
2013	05	17	02	9.341	17.791	2.065	0.698	0.252	0.955
2013	05	17	03	9.377	17.327	2.041	0.684	0.246	0.94
2013	05	17	04	9.057	16.723	1.943	0.67	0.24	0.918
2013	05	17	05	9.04	16.723	1.9	0.655	0.234	0.889
2013	05	17	06	8.902	16.575	1.923	0.64	0.234	0.886
2013	05	17	07	8.694	16.132	1.84	0.625	0.237	0.874
2013	05	17	08	8.658	15.988	1.777	0.687	0.238	0.841
2013	05	17	09	8.616	15.555	1.764	0.675	0.228	0.835
2013	05	17	10	8.367	15.555	1.652	0.66	0.218	0.808
2013	05	17	11	8.349	15.555	1.679	0.645	0.222	0.77
2013	05	17	12	8.226	14.991	1.659	0.629	0.224	0.776
2013	05	17	13	7.965	14.854	1.696	0.623	0.217	0.844
2013	05	17	14	8.004	14.578	1.642	0.635	0.208	0.87
2013	05	17	15	8.013	14.441	1.565	0.648	0.205	0.866
2013	05	17	16	8.002	14.441	1.561	0.661	0.215	0.889
2013	05	17	17	8.302	14.441	1.863	0.674	0.235	1.749
2013	05	17	18	8.624	14.441	1.808	0.687	0.252	2.296
2013	05	17	19	8.884	14.441	1.693	0.704	0.252	2.147
2013	05	17	20	9.136	14.578	1.619	0.731	0.249	1.767
2013	05	17	21	9.407	15.273	1.534	0.758	0.252	1.507
2013	05	17	22	9.282	16.434	1.566	0.768	0.246	1.538
2013	05	17	23	9.412	16.723	1.547	0.745	0.254	1.616
2013	05	18	00	9.231	16.428	1.589	0.72	0.25	1.493
2013	05	18	01	9.381	16.132	1.542	0.704	0.252	1.264
2013	05	18	02	9.431	16.132	1.489	0.74	0.248	1.137
2013	05	18	03	9.285	16.132	1.437	0.77	0.24	1.071
2013	05	18	04	9.357	16.132	1.432	0.752	0.235	1.031
2013	05	18	05	9.305	15.555	1.442	0.729	0.229	1.012
2013	05	18	06	9.444	15.555	1.453	0.706	0.22	1.028
2013	05	18	07	9.284	15.555	1.459	0.682	0.223	1.028
2013	05	18	08	9.421	15.555	1.466	0.656	0.212	1.03
2013	05	18	09	9.376	15.555	1.426	0.63	0.208	1.013
2013	05	18	10	9.229	15.555	1.387	0.682	0.198	1.031
2013	05	18	11	9.083	15.555	1.345	0.667	0.195	1.019
2013	05	18	12	8.938	15.273	1.304	0.645	0.193	1.027
2013	05	18	13	8.954	14.991	1.369	0.625	0.186	1.105
2013	05	18	14	9.314	14.991	1.531	0.634	0.18	1.699
2013	05	18	15	9.36	14.991	1.556	0.654	0.18	1.652
2013	05	18	16	9.64	14.991	1.631	0.674	0.18	1.994
2013	05	18	17	9.789	14.991	1.785	0.7	0.181	2.174
2013	05	18	18	9.681	15.273	1.795	0.798	0.18	2.002
2013	05	18	19	9.666	15.988	1.8	0.913	0.18	1.863
2013	05	18	20	9.671	16.428	1.726	1.027	0.189	1.964
2013	05	18	21	9.682	17.636	1.656	1.159	0.197	1.889
2013	05	18	22	9.626	17.945	1.711	1.191	0.191	1.754
2013	05	18	23	9.797	17.945	1.682	1.098	0.198	1.675
2013	05	19	00	9.756	17.636	1.653	1.021	0.195	1.598
2013	05	19	01	9.598	17.327	1.625	0.956	0.188	1.504
2013	05	19	02	9.717	17.025	1.628	0.916	0.183	1.421
2013	05	19	03	9.628	16.723	1.658	0.881	0.177	1.334
2013	05	19	04	9.324	16.723	1.688	0.853	0.184	1.265
2013	05	19	05	9.409	16.723	1.703	0.834	0.182	1.195
2013	05	19	06	9.307	16.28	1.656	0.816	0.177	1.141
2013	05	19	07	9.123	16.132	1.687	0.798	0.174	1.109
2013	05	19	08	8.946	16.132	1.677	0.779	0.171	1.065
2013	05	19	09	9.032	15.844	1.665	0.753	0.168	1.033
2013	05	19	10	8.824	15.555	1.678	0.726	0.166	1.03
2013	05	19	11	8.655	15.555	1.684	0.715	0.164	1.017
2013	05	19	12	8.599	15.555	1.632	0.771	0.16	1.029
2013	05	19	13	8.696	15.555	1.645	0.758	0.156	2.05
2013	05	19	14	8.658	14.991	1.698	0.745	0.152	2.592
2013	05	19	15	8.67	14.991	2.071	0.731	0.152	3.844
2013	05	19	16	8.678	14.991	2.007	0.718	0.156	2.468
2013	05	19	17	8.668	14.991	1.872	0.705	0.16	2.17
2013	05	19	18	8.698	16.887	1.801	0.692	0.16	2.16
2013	05	19	19	8.652	18.42	1.747	0.68	0.154	2.053
2013	05	19	20	8.488	18.103	1.683	0.668	0.157	1.889
2013	05	19	21	8.341	17.025	1.652	0.655	0.161	1.797
2013	05	19	22	8.34	16.428	1.681	0.643	0.158	1.755
2013	05	19	23	8.328	16.132	1.71	0.631	0.155	1.724
2013	05	20	00	8.41	15.555	1.69	0.655	0.153	1.645
2013	05	20	01	8.297	15.555	1.67	0.689	0.15	1.642
2013	05	20	02	8.139	15.273	1.65	0.682	0.148	1.592
2013	05	20	03	7.982	14.991	1.629	0.674	0.145	1.565
2013	05	20	04	7.947	14.991	1.609	0.666	0.143	1.49
2013	05	20	05	8.063	14.991	1.589	0.659	0.141	1.413
2013	05	20	06	7.922	14.991	1.57	0.651	0.145	1.337
2013	05	20	07	8.071	14.716	1.55	0.644	0.144	1.275
2013	05	20	08	8.043	14.441	1.53	0.636	0.148	1.192
2013	05	20	09	7.838	14.441	1.511	0.628	0.147	1.123
2013	05	20	10	7.635	14.441	1.558	0.621	0.145	1.076
2013	05	20	11	7.672	14.441	1.535	0.624	0.143	1.044
2013	05	20	12	7.778	14.172	1.579	0.632	0.141	1.008
2013	05	20	13	7.65	13.904	1.562	0.639	0.138	1.056
2013	05	20	14	7.56	13.904	1.55	0.647	0.136	2.013
2013	05	20	15	7.669	14.038	1.559	0.655	0.134	2.14
2013	05	20	16	7.798	15.273	1.548	0.662	0.132	2.464
2013	05	20	17	7.981	14.716	1.538	0.67	0.13	5.281
2013	05	20	18	8.207	14.172	1.764	0.678	0.138	6.62
2013	05	20	19	8.442	14.582	1.989	0.685	0.158	10.451
2013	05	20	20	8.402	14.991	1.813	0.693	0.276	8.953
2013	05	20	21	8.289	22.16	1.693	0.734	0.403	4.578
2013	05	20	22	8.2	23.221	1.62	0.766	0.318	4.961
2013	05	20	23	8.28	24.154	1.538	0.738	0.262	4.067
2013	05	21	00	8.393	22.858	1.544	0.707	0.234	3.224
2013	05	21	01	8.342	20.563	1.544	0.69	0.218	2.929
2013	05	21	02	8.329	19.227	1.6	0.68	0.208	2.85
2013	05	21	03	8.459	18.42	1.657	0.67	0.198	2.718
2013	05	21	04	8.336	17.945	1.698	0.66	0.196	2.756
2013	05	21	05	8.285	17.945	1.664	0.65	0.195	2.703
2013	05	21	06	8.336	17.327	1.669	0.64	0.19	2.62
2013	05	21	07	8.336	17.327	1.665	0.63	0.186	2.461
2013	05	21	08	8.347	17.327	1.67	0.62	0.183	2.337
2013	05	21	09	8.356	16.723	1.664	0.61	0.181	2.206
2013	05	21	10	8.305	16.723	1.703	0.599	0.178	2.107
2013	05	21	11	8.066	16.723	1.662	0.588	0.175	1.99
2013	05	21	12	7.965	16.575	1.605	0.576	0.171	1.922
2013	05	21	13	8.066	16.132	1.549	0.566	0.166	1.871
2013	05	21	14	7.923	16.132	1.541	0.554	0.171	1.797
2013	05	21	15	7.719	15.844	1.556	0.585	0.165	1.709
2013	05	21	16	7.626	15.555	1.579	0.612	0.161	1.633
2013	05	21	17	7.672	15.555	1.544	0.605	0.159	1.619
2013	05	21	18	7.802	15.132	1.489	0.598	0.157	1.572
2013	05	21	19	7.761	14.991	1.434	0.591	0.155	1.585
2013	05	21	20	7.691	14.991	1.435	0.584	0.153	1.55
2013	05	21	21	7.621	14.991	1.449	0.578	0.151	1.565
2013	05	21	22	7.551	14.441	1.439	0.571	0.149	1.516
2013	05	21	23	7.482	14.441	1.444	0.564	0.146	1.519
2013	05	22	00	7.413	14.441	1.481	0.557	0.144	1.475
2013	05	22	01	7.344	14.441	1.44	0.55	0.142	1.452
2013	05	22	02	7.275	14.441	1.397	0.543	0.142	1.43
2013	05	22	03	7.295	14.441	1.352	0.537	0.145	1.433
2013	05	22	04	7.38	14.307	1.307	0.53	0.144	1.382
2013	05	22	05	7.338	13.904	1.333	0.524	0.145	1.378
2013	05	22	06	7.382	13.904	1.337	0.517	0.145	1.364
2013	05	22	07	7.39	13.904	1.371	0.511	0.145	1.344
2013	05	22	08	7.39	13.904	1.339	0.504	0.146	1.316
2013	05	22	09	7.414	13.904	1.307	0.498	0.145	1.297
2013	05	22	10	7.273	13.904	1.275	0.491	0.144	1.288
2013	05	22	11	7.136	13.904	1.246	0.485	0.148	1.241
2013	05	22	12	7.003	13.51	1.217	0.478	0.144	1.219
2013	05	22	13	7.006	13.379	1.189	0.515	0.14	1.137
2013	05	22	14	7.033	13.379	1.244	0.496	0.136	1.111
2013	05	22	15	7.139	13.379	1.218	0.538	0.132	1.115
2013	05	22	16	7.103	12.996	1.232	0.538	0.134	1.091
2013	05	22	17	6.993	12.868	1.241	0.532	0.135	1.098
2013	05	22	18	6.926	12.868	1.206	0.526	0.131	1.084
2013	05	22	19	7.024	12.619	1.143	0.519	0.127	1.092
2013	05	22	20	7.138	12.369	1.102	0.513	0.123	1.074
2013	05	22	21	7.065	12.369	1.144	0.507	0.122	1.06
2013	05	22	22	7.041	12.369	1.118	0.501	0.123	1.069
2013	05	22	23	7.034	12.369	1.135	0.494	0.123	1.063
2013	05	23	00	7.147	12.369	1.131	0.488	0.123	1.054
2013	05	23	01	7.001	12.369	1.118	0.482	0.124	1.049
2013	05	23	02	7.053	12.369	1.167	0.476	0.124	1.044
2013	05	23	03	7.132	12.369	1.146	0.47	0.122	1.031
2013	05	23	04	7.053	12.369	1.125	0.464	0.124	1.018
2013	05	23	05	6.932	12.369	1.104	0.458	0.123	1.031
2013	05	23	06	6.822	12.369	1.083	0.453	0.123	1.023
2013	05	23	07	6.717	12.369	1.063	0.447	0.123	1.035
2013	05	23	08	6.642	12.369	1.043	0.441	0.124	1.038
2013	05	23	09	6.823	12.369	1.023	0.435	0.125	1.01
2013	05	23	10	6.646	12.126	1.004	0.43	0.122	0.997
2013	05	23	11	6.454	11.883	1.002	0.424	0.124	0.964
2013	05	23	12	6.389	11.883	1.069	0.418	0.123	0.954
2013	05	23	13	6.515	11.883	1.063	0.412	0.127	0.921
2013	05	23	14	6.386	11.883	1.049	0.46	0.122	0.891
2013	05	23	15	6.232	11.409	1.034	0.469	0.117	0.907
2013	05	23	16	6.083	11.409	1.02	0.463	0.112	0.889
2013	05	23	17	6.168	11.409	1.006	0.458	0.112	0.871
2013	05	23	18	6.183	11.294	0.991	0.452	0.116	0.867
2013	05	23	19	6.064	10.948	0.976	0.447	0.114	0.886
2013	05	23	20	6.036	10.948	0.96	0.442	0.111	0.877
2013	05	23	21	6.154	10.948	0.944	0.436	0.108	0.883
2013	05	23	22	6.202	10.498	0.929	0.431	0.106	0.89
2013	05	23	23	6.151	10.498	0.913	0.425	0.103	0.895
2013	05	24	00	6.055	10.498	0.904	0.42	0.101	0.883
2013	05	24	01	6.198	10.498	0.944	0.414	0.101	0.891
2013	05	24	02	6.234	10.498	0.946	0.409	0.104	0.878
2013	05	24	03	6.098	10.498	0.93	0.404	0.107	0.876
2013	05	24	04	6.124	10.498	0.937	0.399	0.104	0.86
2013	05	24	05	6.11	10.498	0.963	0.394	0.101	0.87
2013	05	24	06	6.129	10.498	0.946	0.389	0.101	0.858
2013	05	24	07	6.192	10.498	0.907	0.384	0.103	0.86
2013	05	24	08	6.165	10.498	0.921	0.378	0.105	0.861
2013	05	24	09	6.01	10.498	0.96	0.374	0.107	0.846
2013	05	24	10	5.867	10.498	0.977	0.368	0.108	0.837
2013	05	24	11	5.781	10.498	0.957	0.363	0.106	0.833
2013	05	24	12	5.831	10.498	0.938	0.358	0.104	0.802
2013	05	24	13	5.542	10.498	0.918	0.353	0.102	0.776
2013	05	24	14	5.574	10.279	0.898	0.353	0.102	0.763
2013	05	24	15	5.574	10.061	0.881	0.378	0.106	0.744
2013	05	24	16	5.419	10.061	0.864	0.407	0.102	0.742
2013	05	24	17	5.274	10.061	0.848	0.402	0.098	0.738
2013	05	24	18	5.174	9.955	0.832	0.398	0.094	0.722
2013	05	24	19	5.344	9.636	0.815	0.393	0.092	0.73
2013	05	24	20	5.252	9.636	0.85	0.388	0.094	0.727
2013	05	24	21	5.161	9.636	0.844	0.384	0.095	0.737
2013	05	24	22	5.071	9.636	0.887	0.379	0.094	0.73
2013	05	24	23	4.984	9.636	0.883	0.375	0.097	0.732
2013	05	25	00	4.896	9.636	0.874	0.37	0.093	0.73
2013	05	25	01	4.923	9.636	0.865	0.366	0.091	0.742
2013	05	25	02	5.047	9.636	0.857	0.361	0.095	0.732
2013	05	25	03	5.042	9.636	0.848	0.356	0.096	0.722
2013	05	25	04	4.986	9.636	0.84	0.352	0.095	0.714
2013	05	25	05	4.931	9.532	0.831	0.347	0.094	0.715
2013	05	25	06	4.875	9.222	0.823	0.343	0.094	0.713
2013	05	25	07	4.82	9.222	0.814	0.339	0.091	0.713
2013	05	25	08	4.766	9.222	0.806	0.334	0.093	0.699
2013	05	25	09	4.712	9.222	0.797	0.33	0.095	0.697
2013	05	25	10	4.657	9.222	0.788	0.326	0.098	0.694
2013	05	25	11	4.603	9.222	0.78	0.322	0.098	0.678
2013	05	25	12	4.68	9.222	0.772	0.317	0.096	0.662
2013	05	25	13	4.755	9.222	0.763	0.313	0.093	0.654
2013	05	25	14	4.665	8.82	0.754	0.309	0.091	0.635
2013	05	25	15	4.574	8.82	0.746	0.304	0.097	0.602
2013	05	25	16	4.487	8.82	0.738	0.3	0.093	0.587
2013	05	25	17	4.401	8.82	0.729	0.296	0.089	0.585
2013	05	25	18	4.338	8.82	0.758	0.292	0.085	0.572
2013	05	25	19	4.422	8.722	0.785	0.311	0.084	0.569
2013	05	25	20	4.529	8.429	0.8	0.32	0.088	0.568
2013	05	25	21	4.471	8.429	0.793	0.345	0.088	0.578
2013	05	25	22	4.412	8.429	0.786	0.343	0.087	0.583
2013	05	25	23	4.354	8.429	0.779	0.34	0.086	0.579
2013	05	26	00	4.296	8.429	0.772	0.337	0.085	0.582
2013	05	26	01	4.24	8.429	0.766	0.335	0.083	0.574
2013	05	26	02	4.184	8.429	0.759	0.332	0.082	0.575
2013	05	26	03	4.128	8.429	0.752	0.329	0.082	0.564
2013	05	26	04	4.073	8.334	0.745	0.327	0.084	0.563
2013	05	26	05	4.117	8.429	0.738	0.324	0.085	0.556
2013	05	26	06	4.138	8.144	0.732	0.321	0.086	0.562
2013	05	26	07	4.216	8.144	0.725	0.319	0.087	0.555
2013	05	26	08	4.122	8.049	0.718	0.316	0.089	0.55
2013	05	26	09	4.236	8.049	0.711	0.313	0.088	0.541
2013	05	26	10	4.135	8.049	0.704	0.311	0.086	0.536
2013	05	26	11	4.025	8.049	0.697	0.308	0.086	0.522
2013	05	26	12	3.922	8.049	0.69	0.305	0.086	0.511
2013	05	26	13	3.82	8.049	0.683	0.303	0.086	0.494
2013	05	26	14	3.976	8.049	0.676	0.3	0.088	0.483
2013	05	26	15	3.973	8.049	0.669	0.297	0.086	0.475
2013	05	26	16	3.923	8.049	0.663	0.295	0.084	0.458
2013	05	26	17	3.874	7.773	0.656	0.292	0.082	0.446
2013	05	26	18	3.824	7.681	0.649	0.29	0.08	0.453
2013	05	26	19	3.785	7.681	0.642	0.29	0.077	0.455
2013	05	26	20	3.82	7.681	0.682	0.293	0.075	0.456
2013	05	26	21	3.87	7.681	0.66	0.295	0.074	0.453
2013	05	26	22	3.919	7.681	0.697	0.297	0.076	0.459
2013	05	26	23	3.969	7.413	0.696	0.3	0.078	0.461
2013	05	27	00	3.984	7.502	0.658	0.302	0.08	0.46
2013	05	27	01	3.89	7.324	0.654	0.304	0.082	0.461
2013	05	27	02	3.901	7.502	0.691	0.307	0.084	0.463
2013	05	27	03	3.901	7.681	0.709	0.309	0.086	0.463
2013	05	27	04	3.895	7.681	0.708	0.311	0.089	0.461
2013	05	27	05	4	7.681	0.69	0.314	0.084	0.461
2013	05	27	06	3.978	7.681	0.673	0.316	0.085	0.453
2013	05	27	07	3.939	7.681	0.655	0.318	0.088	0.455
2013	05	27	08	3.901	7.681	0.641	0.321	0.089	0.444
2013	05	27	09	3.862	7.681	0.654	0.323	0.086	0.452
2013	05	27	10	3.823	7.681	0.671	0.325	0.084	0.439
2013	05	27	11	3.786	7.681	0.689	0.328	0.082	0.433
2013	05	27	12	3.8	7.681	0.706	0.33	0.085	0.439
2013	05	27	13	3.838	7.681	0.686	0.332	0.088	0.455
2013	05	27	14	3.877	7.592	0.696	0.335	0.084	0.501
2013	05	27	15	3.915	7.502	0.677	0.337	0.084	0.527
2013	05	27	16	3.953	7.681	0.688	0.339	0.089	0.572
2013	05	27	17	3.992	7.681	0.767	0.342	0.092	0.758
2013	05	27	18	3.91	7.681	0.788	0.344	0.095	0.702
2013	05	27	19	3.901	7.681	0.741	0.347	0.098	0.628
2013	05	27	20	4.005	7.681	0.68	0.36	0.098	0.546
2013	05	27	21	3.959	7.957	0.703	0.376	0.096	0.493
2013	05	27	22	3.892	8.049	0.71	0.392	0.094	0.462
2013	05	27	23	3.826	8.049	0.698	0.404	0.092	0.451
2013	05	28	00	3.743	8.049	0.687	0.388	0.09	0.448
2013	05	28	01	3.616	8.049	0.676	0.366	0.086	0.435
2013	05	28	02	3.65	8.049	0.665	0.342	0.086	0.417
2013	05	28	03	3.75	7.681	0.654	0.314	0.088	0.426
2013	05	28	04	3.718	7.681	0.643	0.323	0.086	0.411
2013	05	28	05	3.686	7.681	0.641	0.337	0.084	0.413
2013	05	28	06	3.654	7.592	0.651	0.327	0.083	0.414
2013	05	28	07	3.622	7.324	0.661	0.318	0.082	0.405
2013	05	28	08	3.589	7.324	0.67	0.308	0.084	0.397
2013	05	28	09	3.557	7.324	0.68	0.299	0.086	0.39
2013	05	28	10	3.531	7.324	0.69	0.291	0.088	0.39
2013	05	28	11	3.553	7.324	0.699	0.297	0.088	0.399
2013	05	28	12	3.584	7.324	0.709	0.306	0.093	0.508
2013	05	28	13	3.615	7.324	0.719	0.315	0.107	0.606
2013	05	28	14	3.646	7.324	0.709	0.324	0.115	0.543
2013	05	28	15	3.677	7.324	0.682	0.332	0.112	0.473
2013	05	28	16	3.708	7.324	0.656	0.341	0.115	0.421
2013	05	28	17	3.738	7.324	0.636	0.359	0.107	0.391
2013	05	28	18	3.725	7.324	0.63	0.391	0.098	0.384
2013	05	28	19	3.7	7.324	0.625	0.397	0.091	0.375
2013	05	28	20	3.622	7.324	0.62	0.37	0.088	0.371
2013	05	28	21	3.497	7.324	0.615	0.347	0.086	0.367
2013	05	28	22	3.37	7.237	0.61	0.34	0.084	0.362
2013	05	28	23	3.404	6.977	0.605	0.333	0.082	0.36
2013	05	29	00	3.501	6.977	0.599	0.327	0.079	0.357
2013	05	29	01	3.468	6.977	0.594	0.32	0.076	0.355
2013	05	29	02	3.436	6.977	0.589	0.314	0.076	0.347
2013	05	29	03	3.403	6.977	0.584	0.308	0.078	0.345
2013	05	29	04	3.371	6.977	0.579	0.301	0.079	0.345
2013	05	29	05	3.338	6.977	0.574	0.295	0.078	0.342
2013	05	29	06	3.306	6.977	0.569	0.288	0.075	0.346
2013	05	29	07	3.273	6.641	0.564	0.282	0.078	0.344
2013	05	29	08	3.242	6.641	0.558	0.275	0.079	0.336
2013	05	29	09	3.21	6.641	0.553	0.268	0.078	0.338
2013	05	29	10	3.178	6.641	0.547	0.262	0.078	0.32
2013	05	29	11	3.147	6.641	0.542	0.255	0.078	0.317
2013	05	29	12	3.115	6.641	0.536	0.249	0.078	0.305
2013	05	29	13	3.083	6.641	0.531	0.242	0.079	0.3
2013	05	29	14	3.082	6.641	0.525	0.247	0.076	0.305
2013	05	29	15	3.161	6.641	0.52	0.267	0.073	0.298
2013	05	29	16	3.207	6.641	0.514	0.261	0.069	0.284
2013	05	29	17	3.244	6.479	0.508	0.287	0.068	0.291
2013	05	29	18	3.207	6.316	0.503	0.283	0.07	0.281
2013	05	29	19	3.17	6.316	0.497	0.28	0.073	0.284
2013	05	29	20	3.133	6.316	0.492	0.276	0.072	0.284
2013	05	29	21	3.096	6.316	0.534	0.273	0.071	0.284
2013	05	29	22	3.059	6.316	0.558	0.27	0.07	0.283
2013	05	29	23	3.023	6.316	0.552	0.266	0.069	0.28
2013	05	30	00	2.987	6.316	0.546	0.263	0.068	0.282
2013	05	30	01	2.952	6.316	0.54	0.259	0.067	0.288
2013	05	30	02	2.916	6.316	0.534	0.256	0.066	0.279
2013	05	30	03	2.881	6.316	0.528	0.253	0.067	0.28
2013	05	30	04	2.844	6.159	0.522	0.249	0.068	0.273
2013	05	30	05	2.872	6.001	0.516	0.246	0.069	0.277
2013	05	30	06	2.926	6.001	0.51	0.243	0.07	0.272
2013	05	30	07	2.863	6.001	0.505	0.239	0.071	0.275
2013	05	30	08	2.958	6.001	0.499	0.236	0.072	0.274
2013	05	30	09	3.018	6.001	0.493	0.233	0.073	0.265
2013	05	30	10	2.938	6.001	0.487	0.23	0.071	0.263
2013	05	30	11	2.865	6.001	0.482	0.226	0.069	0.259
2013	05	30	12	3.01	6.001	0.476	0.224	0.069	0.245
2013	05	30	13	2.997	6.001	0.47	0.22	0.071	0.241
2013	05	30	14	2.964	6.001	0.464	0.217	0.073	0.241
2013	05	30	15	2.93	6.001	0.458	0.214	0.073	0.23
2013	05	30	16	2.898	5.849	0.452	0.211	0.072	0.223
2013	05	30	17	2.864	5.697	0.446	0.208	0.071	0.224
2013	05	30	18	2.831	5.697	0.44	0.205	0.071	0.224
2013	05	30	19	2.799	5.697	0.434	0.202	0.07	0.217
2013	05	30	20	2.766	5.697	0.429	0.199	0.07	0.219
2013	05	30	21	2.734	5.697	0.424	0.196	0.069	0.22
2013	05	30	22	2.702	5.697	0.434	0.193	0.068	0.224
2013	05	30	23	2.67	5.697	0.45	0.19	0.068	0.223
2013	05	31	00	2.638	5.476	0.466	0.189	0.067	0.222
2013	05	31	01	2.605	5.476	0.482	0.219	0.067	0.221
2013	05	31	02	2.669	5.402	0.481	0.191	0.066	0.221
2013	05	31	03	2.718	5.402	0.465	0.202	0.065	0.218
2013	05	31	04	2.684	5.402	0.449	0.215	0.065	0.214
2013	05	31	05	2.703	5.402	0.433	0.228	0.064	0.212
2013	05	31	06	2.707	5.402	0.436	0.23	0.064	0.209
2013	05	31	07	2.649	5.402	0.458	0.218	0.063	0.212
2013	05	31	08	2.763	5.402	0.481	0.204	0.063	0.209
2013	05	31	09	2.704	5.402	0.457	0.192	0.062	0.214
